ApprovalFY,Term,NoEmp,NewBiz,RevLineCr,LowDoc,DisbursementGross,MIS_Status,County_Name,TotalLoansInCounty,PIF_RateByCounty,MedIncome,PopChange,EmployedInCty,UnempInCty,UnempRateInCty,DeathsPer100k,PayDelay,Industry
1993,240,1.9459101490553132,0.0,0.0,0,354000.0,P I F,Larimer,1078,0.8218923933209648,20312,0.2587946386977413,111237,5238,4.5,595.6,4.68213122712422,Health
1993,240,2.1972245773362196,0.0,0.0,0,301500.0,P I F,Larimer,1078,0.8218923933209648,20312,0.2587946386977413,111237,5238,4.5,595.6,3.1354942159291497,Health
2003,120,0.6931471805599453,1.0,0.0,0,100000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,3.4339872044851463,Retail
1993,204,3.2188758248682006,0.0,0.0,0,135000.0,P I F,Larimer,1078,0.8218923933209648,20312,0.2587946386977413,111237,5238,4.5,595.6,4.477336814478207,Unknown
1993,240,1.9459101490553132,0.0,0.0,0,491000.0,P I F,Larimer,1078,0.8218923933209648,20312,0.2587946386977413,111237,5238,4.5,595.6,5.389071729816501,Arts
2003,84,1.3862943611198906,1.0,0.0,1,150000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,6.161207321695077,Retail
2003,300,1.3862943611198906,0.0,0.0,0,170000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,3.871201010907891,Professional
1993,300,1.6094379124341003,0.0,0.0,0,299000.0,P I F,Larimer,1078,0.8218923933209648,20312,0.2587946386977413,111237,5238,4.5,595.6,4.23410650459726,Health
1993,84,3.2188758248682006,0.0,0.0,0,83000.0,P I F,Larimer,1078,0.8218923933209648,20312,0.2587946386977413,111237,5238,4.5,595.6,3.8501476017100584,Unknown
1993,240,2.302585092994046,0.0,0.0,0,116000.0,P I F,Larimer,1078,0.8218923933209648,20312,0.2587946386977413,111237,5238,4.5,595.6,3.784189633918261,Unknown
2003,61,1.0986122886681098,0.0,1.0,0,147606.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,2.6390573296152584,Retail
1993,26,2.70805020110221,0.0,0.0,0,250000.0,P I F,Larimer,1078,0.8218923933209648,20312,0.2587946386977413,111237,5238,4.5,595.6,4.8283137373023015,Unknown
1993,240,1.3862943611198906,0.0,0.0,0,155000.0,P I F,Larimer,1078,0.8218923933209648,20312,0.2587946386977413,111237,5238,4.5,595.6,4.812184355372417,Health
1994,120,3.4657359027997265,0.0,0.0,0,900000.0,P I F,Larimer,1078,0.8218923933209648,21197,0.2587946386977413,118921,4487,3.6,595.6,4.77912349311153,Wholesale
2003,180,2.6390573296152584,0.0,0.0,0,750000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,3.332204510175204,Manufacturing
2003,240,0.6931471805599453,1.0,0.0,0,554000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,6.124683390894205,Other
1994,264,3.6888794541139363,0.0,0.0,0,550000.0,P I F,Larimer,1078,0.8218923933209648,21197,0.2587946386977413,118921,4487,3.6,595.6,4.382026634673881,Unknown
1994,240,4.248495242049359,0.0,0.0,0,900000.0,P I F,Larimer,1078,0.8218923933209648,21197,0.2587946386977413,118921,4487,3.6,595.6,4.795790545596741,Wholesale
1994,264,1.0986122886681098,0.0,0.0,0,717805.0,P I F,Larimer,1078,0.8218923933209648,21197,0.2587946386977413,118921,4487,3.6,595.6,5.327876168789581,Accommodation
2003,84,0.6931471805599453,1.0,0.0,1,25700.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,4.02535169073515,Manufacturing
2003,84,2.4849066497880004,0.0,0.0,1,20000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,4.007333185232471,Wholesale
2003,84,3.4011973816621555,1.0,0.0,1,150000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,5.19295685089021,Accommodation
2003,240,0.0,1.0,0.0,0,360000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,6.248042874508429,Other
2003,240,2.4849066497880004,0.0,0.0,0,136000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,3.58351893845611,Finance
2003,90,0.6931471805599453,0.0,0.0,0,280000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,4.844187086458591,Professional
2003,66,0.6931471805599453,0.0,0.0,1,21000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,3.295836866004329,Manufacturing
2003,66,0.6931471805599453,0.0,0.0,1,145500.0,CHGOFF,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,4.976733742420574,Manufacturing
2003,55,2.0794415416798357,0.0,0.0,0,356000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,1.3862943611198906,Retail
2003,240,2.995732273553991,0.0,0.0,0,700000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,5.683579767338681,Manufacturing
2003,240,3.9889840465642745,0.0,0.0,0,999000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,6.073044534100405,Retail
2003,86,1.0986122886681098,1.0,0.0,1,104000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,5.313205979041787,Retail
2003,84,1.0986122886681098,0.0,0.0,1,50000.0,P I F,Larimer,1078,0.8218923933209648,31851,0.2587946386977413,151297,7890,5.0,595.6,2.9444389791664403,Manufacturing
2004,51,0.6931471805599453,1.0,0.0,1,67000.0,CHGOFF,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,5.159055299214529,Retail
2004,84,1.6094379124341003,1.0,1.0,0,250000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,4.31748811353631,Professional
2004,84,2.302585092994046,0.0,0.0,1,150000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,5.720311776607412,Accommodation
2004,60,2.0794415416798357,1.0,0.0,1,100000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,4.820281565605037,Wholesale
2004,84,2.0794415416798357,0.0,1.0,0,493727.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,5.117993812416755,Manufacturing
2004,84,0.0,0.0,0.0,0,50000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,3.6888794541139363,Construction
2004,168,1.3862943611198906,0.0,0.0,0,157500.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,2.1972245773362196,Arts
2004,60,0.6931471805599453,0.0,0.0,1,67800.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,3.6888794541139363,Transportation
1994,60,1.791759469228055,0.0,0.0,1,37000.0,P I F,Larimer,1078,0.8218923933209648,21197,0.2587946386977413,118921,4487,3.6,595.6,4.820281565605037,Unknown
1994,180,2.302585092994046,0.0,0.0,0,90000.0,P I F,Larimer,1078,0.8218923933209648,21197,0.2587946386977413,118921,4487,3.6,595.6,4.7535901911063645,Retail
1994,84,3.4011973816621555,1.0,0.0,1,42000.0,P I F,Larimer,1078,0.8218923933209648,21197,0.2587946386977413,118921,4487,3.6,595.6,4.6913478822291435,Unknown
2004,300,2.0794415416798357,0.0,0.0,0,378000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,3.367295829986474,Other
2004,8,0.0,0.0,1.0,0,10000.0,CHGOFF,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,3.713572066704308,Educational
2004,300,0.6931471805599453,0.0,0.0,0,99900.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,4.882801922586371,Arts
2004,46,1.6094379124341003,0.0,0.0,0,90000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,5.003946305945459,Wholesale
2004,84,3.5263605246161616,0.0,0.0,0,700000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,3.258096538021482,Manufacturing
2004,60,1.0986122886681098,0.0,0.0,1,30000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,5.545177444479562,Administrative
2004,84,3.4011973816621555,1.0,0.0,1,75000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,5.3981627015177525,Professional
2004,300,1.6094379124341003,0.0,0.0,0,600000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,3.1780538303479458,Accommodation
2004,120,2.833213344056216,0.0,0.0,0,228000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,3.8501476017100584,Professional
1994,84,1.0986122886681098,1.0,0.0,0,121000.0,P I F,Larimer,1078,0.8218923933209648,21197,0.2587946386977413,118921,4487,3.6,595.6,3.5263605246161616,Health
1994,240,3.6109179126442243,0.0,0.0,0,552000.0,P I F,Larimer,1078,0.8218923933209648,21197,0.2587946386977413,118921,4487,3.6,595.6,5.8522024797744745,Unknown
2004,240,1.6094379124341003,0.0,0.0,0,93000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,4.955827057601261,Health
2004,288,1.6094379124341003,0.0,0.0,0,256300.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,1.3862943611198906,Manufacturing
2004,75,0.0,0.0,0.0,0,130000.0,CHGOFF,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,5.225746673713202,Educational
2004,93,0.0,1.0,0.0,0,300000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,5.902633333401366,Arts
1995,84,2.0794415416798357,0.0,0.0,0,130726.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,1.9459101490553132,Manufacturing
2004,15,3.4011973816621555,0.0,0.0,0,300000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,4.477336814478207,Manufacturing
1995,204,2.0794415416798357,0.0,0.0,0,450000.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,4.430816798843313,Retail
2004,36,1.0986122886681098,0.0,1.0,0,71527.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,4.343805421853684,Manufacturing
2004,31,0.0,0.0,1.0,0,68000.0,CHGOFF,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,3.8066624897703196,Real
2004,30,0.0,0.0,1.0,0,33331.0,CHGOFF,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,2.6390573296152584,Retail
2004,25,1.3862943611198906,1.0,0.0,1,88000.0,CHGOFF,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,3.784189633918261,Other
2004,240,3.4657359027997265,0.0,0.0,0,408000.0,P I F,Larimer,1078,0.8218923933209648,32753,0.2587946386977413,156259,7483,4.6,595.6,5.659482215759621,Other
1995,60,1.0986122886681098,0.0,0.0,1,90000.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,3.828641396489095,Unknown
1995,180,2.0794415416798357,0.0,0.0,0,210238.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,3.713572066704308,Professional
2005,60,0.0,1.0,0.0,1,100000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,5.375278407684165,Manufacturing
1995,300,1.3862943611198906,0.0,,0,500000.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,4.976733742420574,Unknown
2005,84,0.6931471805599453,0.0,0.0,0,180000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,4.248495242049359,Real
1995,60,0.6931471805599453,0.0,0.0,1,30000.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,4.919980925828125,Unknown
1995,120,0.6931471805599453,0.0,0.0,0,108000.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,3.784189633918261,Arts
2005,66,0.6931471805599453,0.0,1.0,0,21554.0,CHGOFF,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,3.4339872044851463,Construction
1995,288,2.6390573296152584,1.0,0.0,0,243000.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,4.653960350157523,Other
1995,84,1.791759469228055,0.0,0.0,1,53167.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,4.48863636973214,Unknown
2005,120,3.2188758248682006,1.0,0.0,0,607000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,5.332718793265369,Retail
2005,36,1.0986122886681098,0.0,1.0,0,12536.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,5.697093486505405,Real
1995,84,1.0986122886681098,0.0,0.0,1,100000.0,P I F,Larimer,1078,0.8218923933209648,22501,0.2587946386977413,124664,4884,3.8,595.6,3.4657359027997265,Unknown
2005,252,1.3862943611198906,0.0,0.0,0,400500.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,3.713572066704308,Construction
2005,31,1.3862943611198906,0.0,1.0,0,907643.0,CHGOFF,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,5.541263545158426,Construction
2005,240,3.9889840465642745,0.0,0.0,0,1410000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,5.950642552587727,Retail
2005,240,2.4849066497880004,0.0,0.0,0,708000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,6.018593214496234,Transportation
2005,300,1.0986122886681098,0.0,0.0,0,236000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,5.921578419643816,Retail
2005,60,0.0,0.0,1.0,0,10000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,6.068425588244111,Educational
2005,120,1.6094379124341003,1.0,0.0,1,150000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,4.543294782270004,Health
2005,84,1.6094379124341003,0.0,1.0,0,28722.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,3.4657359027997265,Manufacturing
2005,95,1.3862943611198906,0.0,0.0,0,150000.0,CHGOFF,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,3.1780538303479458,Retail
2005,240,1.3862943611198906,0.0,0.0,0,128000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,4.77912349311153,Professional
1996,300,2.0794415416798357,0.0,0.0,0,550000.0,P I F,Larimer,1078,0.8218923933209648,24042,0.2587946386977413,129675,5194,3.9,595.6,4.927253685157205,Unknown
2005,60,2.0794415416798357,1.0,0.0,1,150000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,4.454347296253507,Information
2005,83,0.6931471805599453,0.0,1.0,0,114447.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,3.784189633918261,Professional
2005,120,2.302585092994046,0.0,1.0,0,117669.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,3.9889840465642745,Construction
1996,300,0.6931471805599453,0.0,0.0,0,75700.0,P I F,Larimer,1078,0.8218923933209648,24042,0.2587946386977413,129675,5194,3.9,595.6,5.493061443340548,Unknown
1996,240,3.2188758248682006,0.0,0.0,0,522000.0,P I F,Larimer,1078,0.8218923933209648,24042,0.2587946386977413,129675,5194,3.9,595.6,4.219507705176107,Unknown
2005,84,2.5649493574615367,0.0,1.0,0,50000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,5.303304908059076,Construction
2005,111,0.6931471805599453,1.0,0.0,0,285000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,4.394449154672439,Accommodation
2005,240,3.1780538303479458,0.0,0.0,0,1146000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,7.129297548929373,Accommodation
2005,84,0.0,0.0,0.0,0,204900.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,2.6390573296152584,Manufacturing
2005,84,2.5649493574615367,0.0,1.0,0,255199.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,3.6635616461296463,Construction
2005,90,0.0,1.0,0.0,0,150000.0,P I F,Larimer,1078,0.8218923933209648,34201,0.2587946386977413,158693,7251,4.4,595.6,3.6635616461296463,Real
2006,22,0.0,0.0,1.0,0,15227.0,CHGOFF,Larimer,1078,0.8218923933209648,35926,0.2587946386977413,162695,6655,3.9,595.6,3.2188758248682006,Construction
2006,10,0.0,0.0,1.0,0,11179.0,CHGOFF,Larimer,1078,0.8218923933209648,35926,0.2587946386977413,162695,6655,3.9,595.6,3.044522437723423,Other
1996,240,1.9459101490553132,0.0,0.0,0,600000.0,P I F,Larimer,1078,0.8218923933209648,24042,0.2587946386977413,129675,5194,3.9,595.6,5.181783550292085,Wholesale
1996,60,1.791759469228055,0.0,0.0,0,77000.0,P I F,Larimer,1078,0.8218923933209648,24042,0.2587946386977413,129675,5194,3.9,595.6,4.653960350157523,Unknown
1996,56,0.0,0.0,0.0,0,25000.0,CHGOFF,Larimer,1078,0.8218923933209648,24042,0.2587946386977413,129675,5194,3.9,595.6,3.713572066704308,Retail
1996,240,2.995732273553991,0.0,0.0,0,194000.0,P I F,Larimer,1078,0.8218923933209648,24042,0.2587946386977413,129675,5194,3.9,595.6,5.863631175598097,Professional
2006,84,2.1972245773362196,1.0,0.0,0,418500.0,P I F,Larimer,1078,0.8218923933209648,35926,0.2587946386977413,162695,6655,3.9,595.6,4.852030263919617,Health
2006,19,0.0,0.0,1.0,0,76775.0,CHGOFF,Larimer,1078,0.8218923933209648,35926,0.2587946386977413,162695,6655,3.9,595.6,4.442651256490317,Construction
1996,240,1.0986122886681098,0.0,0.0,0,146000.0,P I F,Larimer,1078,0.8218923933209648,24042,0.2587946386977413,129675,5194,3.9,595.6,6.018593214496234,Other
1997,120,3.8066624897703196,0.0,0.0,0,1050000.0,P I F,Larimer,1078,0.8218923933209648,25428,0.2587946386977413,133031,4657,3.4,595.6,4.127134385045092,Wholesale
1997,240,1.9459101490553132,0.0,0.0,0,180000.0,P I F,Larimer,1078,0.8218923933209648,25428,0.2587946386977413,133031,4657,3.4,595.6,3.970291913552122,Unknown
2006,84,0.0,0.0,1.0,0,64474.0,P I F,Larimer,1078,0.8218923933209648,35926,0.2587946386977413,162695,6655,3.9,595.6,1.3862943611198906,Finance
2006,28,1.0986122886681098,0.0,1.0,0,29043.0,CHGOFF,Larimer,1078,0.8218923933209648,35926,0.2587946386977413,162695,6655,3.9,595.6,3.4657359027997265,Other
1997,300,0.0,0.0,0.0,0,122000.0,P I F,Larimer,1078,0.8218923933209648,25428,0.2587946386977413,133031,4657,3.4,595.6,3.4011973816621555,Unknown
1997,227,0.6931471805599453,0.0,0.0,0,566000.0,CHGOFF,Larimer,1078,0.8218923933209648,25428,0.2587946386977413,133031,4657,3.4,595.6,3.6635616461296463,Unknown
2006,46,0.0,0.0,1.0,0,28716.0,CHGOFF,Garfield,249,0.8554216867469879,39550,0.3514992690840375,32244,983,3.0,605.1,3.044522437723423,Manufacturing
2006,29,0.0,0.0,1.0,0,27321.0,CHGOFF,Garfield,249,0.8554216867469879,39550,0.3514992690840375,32244,983,3.0,605.1,2.302585092994046,Construction
1997,72,2.3978952727983707,0.0,0.0,1,37500.0,P I F,Garfield,249,0.8554216867469879,24851,0.3514992690840375,20764,846,3.9,605.1,5.25227342804663,Unknown
2005,36,1.9459101490553132,0.0,0.0,0,50000.0,CHGOFF,Garfield,249,0.8554216867469879,35282,0.3514992690840375,28683,1110,3.7,605.1,3.8918202981106265,Professional
2006,84,0.0,1.0,1.0,0,234625.0,CHGOFF,Garfield,249,0.8554216867469879,39550,0.3514992690840375,32244,983,3.0,605.1,4.499809670330265,Real
2006,36,0.0,0.0,0.0,0,25000.0,CHGOFF,Garfield,249,0.8554216867469879,39550,0.3514992690840375,32244,983,3.0,605.1,3.8066624897703196,Finance
2006,240,2.3978952727983707,0.0,0.0,0,364000.0,P I F,Garfield,249,0.8554216867469879,39550,0.3514992690840375,32244,983,3.0,605.1,5.303304908059076,Construction
2006,240,0.0,1.0,0.0,0,276000.0,P I F,Garfield,249,0.8554216867469879,39550,0.3514992690840375,32244,983,3.0,605.1,4.787491742782046,Accommodation
2007,44,0.0,0.0,0.0,0,30000.0,P I F,Garfield,249,0.8554216867469879,43121,0.3514992690840375,34088,857,2.5,605.1,2.5649493574615367,Construction
1999,120,2.70805020110221,1.0,0.0,0,482000.0,P I F,Garfield,249,0.8554216867469879,28443,0.3514992690840375,23019,700,3.0,605.1,4.060443010546419,Unknown
1999,240,1.791759469228055,0.0,0.0,0,128000.0,P I F,Garfield,249,0.8554216867469879,28443,0.3514992690840375,23019,700,3.0,605.1,4.77912349311153,Unknown
1999,240,2.6390573296152584,0.0,0.0,0,1499900.0,P I F,Garfield,249,0.8554216867469879,28443,0.3514992690840375,23019,700,3.0,605.1,4.418840607796598,Construction
1999,240,0.0,1.0,0.0,0,513000.0,P I F,Garfield,249,0.8554216867469879,28443,0.3514992690840375,23019,700,3.0,605.1,6.26530121273771,Professional
2009,294,2.4849066497880004,0.0,0.0,0,1896000.0,P I F,Garfield,249,0.8554216867469879,40781,0.3514992690840375,32275,2413,7.0,605.1,4.77912349311153,Health
2001,110,1.0986122886681098,1.0,0.0,0,154900.0,P I F,Garfield,249,0.8554216867469879,31625,0.3514992690840375,24767,814,3.2,605.1,3.6375861597263857,Administrative
2001,240,1.0986122886681098,0.0,0.0,0,71000.0,P I F,Garfield,249,0.8554216867469879,31625,0.3514992690840375,24767,814,3.2,605.1,5.579729825986222,Professional
1991,60,2.70805020110221,1.0,0.0,0,60000.0,P I F,Garfield,249,0.8554216867469879,17210,0.3514992690840375,15939,1208,7.0,605.1,5.62040086571715,Other
